smile,osmb,med1,med2,fexo,adip,siga,zale,pdop,rano
CC1=CC=C2OC=C(C=C3SC(=O)NC3=O)C(=O)C2=C1,0.2801270235143168,0.024246432248443597,0.13366175697953625,0.3488392568025144,0.39562828403747224,0.02391010988916381,0.0004680732522358963,0.18033392693348646,0.03609257378445749
CCOC(=O)C=1C(S(=O)(=O)NCC(=O)NC2=CC=C(C(C)=O)C=C2)=C(C)N(C)C=1C,0.6709037681259462,0.03688722860628784,0.12502570694114581,0.4780819336024269,0.18247404208381177,1.8802686892962773e-07,0.0006187064911167628,0.4019184762342502,0.024524321915963494
CNC1=NC(C)=NC(N2CCC(C(=O)NCC3=CC=CC=C3OC)CC2)=N1,0.6868446935973593,0.09831046970495182,0.1328185596181682,0.5825280244441867,0.45069390943299864,0.0034690002960461016,0.0007650005127039972,0.36023741111440966,0.0225671016018992
C=CCSC1=NC2=CC(Cl)=C(Cl)C=C2N1C3OC(CO)C(O)C3O,0.48289892594693196,0.03456505649101418,0.06919904321451036,0.47762007988441796,0.31622776601683794,0.12758055783682426,0.09952979474271016,0.23204774044612855,0.03185479608394005
CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(O)CNCC(O)C(CC2=CC=C(CCC(=O)N3CCOCC3)C=C2)NC(=O)OC(C)(C)C,0.3468743471441537,0.050955414012738856,0.10535090995928327,0.6494267397733395,0.3890390100637099,0.0,0.0,0.3706246583305506,0.12636193208216817
CC(N=C1C(O)=C(O)C1=NC2=CC=C(C#N)C=C2)C3=CC=C(OC(F)(F)F)C=C3,0.3016992885193969,0.026684462241998382,0.0909466799497334,0.5025369437992732,0.3128931093873719,1.2048522924076882e-05,0.21952465443761057,0.06807914492600946,0.08877924473157359
O=C(O)C1=CC(C2=CN=CO2)=CC=C1O,0.45665890960757566,0.02034892318891199,0.08642716314028859,0.46012461979426644,0.12883215210424373,0.001978584071358989,3.88243814838373e-07,0.2151657414559676,0.01654134642215717
CCOC(=O)C(CNC(C)=O)C1=CN(C(=O)OCC)C2=CC=CC=C12,0.481245503463258,0.04783101498036294,0.12247846377721502,0.5389160735508695,0.19100179330674164,0.028698881958683784,0.04414687713865094,0.4775669329409193,0.04557159058818706
CC1=CC=C2C(=C1)C(C3=CC=C[NH1]C3=O)=C(C(=O)NS(=O)(=O)C4CC4)N2CC5=CC(C(N)=O)=CC=C5F,0.5133161254486964,0.05587442366156626,0.14612654874,0.5554170648217717,0.00737958120866915,5.5176376560824247e-14,3.7934121714420335e-05,0.005846988471097553,0.07499110243083683
CN1CCN(C2=CC=C3[NH1]C(C4=C(F)C5=CC=CC=C5[NH1]C4=O)=NC3=C2)CC1,0.13900869493991963,0.05064160607625691,0.23746940581610224,0.2560068266165138,0.0067716027507535035,0.005734027151673488,0.09032006406863136,0.004024269816241745,0.0729948236336974
N#CC(OC1OC(CO)C(O)C(O)C1O)C2=CC=C(O)C=C2,0.6545582749064346,0.040765422757078784,0.06254072988376248,0.48125966611907783,0.10869675728588313,1.765101776713161e-25,0.02177974745279284,0.08740649301637542,0.00011432423906648784
O=CC1=C2OC(C(O)=C1C(C3=CC=CC(NS(=O)(=O)C4=CC=C(C(F)(F)F)C(C(F)(F)F)=C4)=C3)CC5CC5)CCCCC2,0.0013568635558954922,0.05710402407201608,0.12402531232129839,0.04383331768935734,0.00566026197151642,2.508108014613941e-56,1.953284182969948e-12,0.33431228796194873,0.03178793980185325
COCCOC(=O)CC=CC(C)C(OC)OC(=O)C(C)COC(=O)CC=CCC,0.4000377735640816,0.04756514941544941,0.029778966999448483,0.5045413576038779,4.732549950749818e-05,7.050427265685485e-08,2.4385427677149723e-11,0.0075932627486966515,0.0697524197471533
COC1=CC(C(N)=O)=C2N=CN=C(NC(CN(C)C)C3=CC=C(Cl)C=C3)C2=C1,0.44171813117482966,0.043631113795038756,0.11892586877100357,0.543965891511428,0.428025825003853,0.000481539535381285,0.038214559456165434,0.09867295126825043,0.08872121733120447
COC1=CC=C2C3=C(C=CC=C13)C(=O)N(O)C2=O,0.17198839452153078,0.037219368415938835,0.15079484486906453,0.2146359720775689,0.40637127688715785,0.014132180027353176,0.00016789536326663204,0.22841609628806428,0.01631084908893156
C[S+1]([O-1])C1=CC=C(NC(=O)C2=CC=CC([S+1]([O-1])CC3=CC=C(Cl)C=C3)=C2)C=C1,0.0671727722039688,0.016340829138365008,0.09295457490296917,0.3993856462243314,0.3834824944236852,6.157094403202978e-11,0.19346703073382426,0.0750930764775213,0.2505031113489547
CC1CCCC2OC(C(C)=NOC)=C(C(=O)O)C(O)C2(C)O1,0.5771341693298382,0.17283511576181007,0.0635880644317688,0.4807498567691362,0.11959819865938125,0.0021892772835778915,0.005874852505503556,0.007577699578515353,0.012457390221796392
COC1=CC=C(S(=O)(=O)N(CC2=CC=NC=C2)C(C(=O)NO)C(C)C)C=C1,0.7203257575849749,0.060993754559283325,0.1077390230258165,0.5054500205839354,0.1395710523271006,0.00030302780552694824,0.015794938462932052,0.3396831102433787,0.01940220013409085
CN1C=NC(S(=O)(=O)NC2CCN(CC3=CC=CC=C3)CC2)=C1,0.19732874868213968,0.08552499374980314,0.14625448482542613,0.24317935397605603,0.36731544334622646,0.022401676091750977,0.056783582790740764,0.32378806290136664,0.00942371806133293
CCN(CC)C1=NC(C)=CC(C(=O)NC=2C=NN(CC)C=2)=N1,0.3057431948686401,0.0450377349111045,0.09179744368162412,0.3400566610003295,0.14247909490690872,0.130750260287966,0.03209117454658481,0.3305203435175989,0.026112783700681725
FC1=CC(NC2=NC=C(C3CC3)C=N2)=CC=C1C4CNCCO4,0.05914680748411046,0.0724116405896448,0.11143916352591934,0.1159626374412327,0.12072517949434951,0.005857101954606105,0.23030301234415682,0.2795084971874737,0.0569313921517486
CCN1C=C(SCC(=O)N2CCCC(O)(CO)C2)C3=CC=CC=C31,0.15245396101807393,0.06989419039171242,0.12794535666167145,0.24545032032408473,0.41152744587655077,0.021466189440571538,0.01592635196710908,0.3478041718201262,0.027101438845056152
CC=1OC(C2=CC(F)=CC=C2F)=NC=1CN3CCN(C)C(=O)C3C,0.022503110878510018,0.09123883116796491,0.16252966437086858,0.035504130032947875,0.3794733192202055,0.0023360868064910977,0.2462291796450734,0.2651650429449553,0.029299087045179736
CCC1=C2C(=NC3=CC=C(B(O)O)C=C13)C4=CC5=C(C(=O)N4C2)COC(=O)C5(O)CC,0.753788345065418,0.0582964037329089,0.14959615647459,0.6035129775846885,0.006653001583531325,1.4870858178781552e-10,0.01054363915251957,0.10583081484759474,0.002337751903692286
CCC1=NC=CN1C2=CC=C(NN)N=N2,0.4174053304690144,0.020060271357125983,0.08191248337116917,0.36386280927677656,0.12822871950301482,2.285574775373732e-05,3.758809871422906e-05,0.2141764684390597,0.002442770167204604
O=C(CCCN1C(=O)[NH1]C=2C=CSC=2C1=O)NCC3=CC=CS3,0.48881765757045076,0.0,0.11678621745919471,0.4998030831918367,0.4148869093391398,0.22994138263550887,0.12480434219685027,0.10322946049793108,0.02355140694004627
NS(=O)(=O)C1=CC=C(NC(=O)CSC2=CC=CC=N2)C=C1,0.7580680544691978,0.0,0.11243390902600926,0.49137758641971124,0.1436814714550324,0.0029416426855117944,0.017290409847602446,0.23855936180684895,0.01185973743632547
O=[N+1]([O-1])C1=CC=C(C=NN=C(S)NC2CCCC2)S1,0.25770587064328704,0.08471737420873575,0.0658729875828981,0.42443133074929046,0.09991871898048402,0.019788594150432565,0.0029823481175971825,0.13064958860561335,0.05849166247169168
COC1=NC(N(C)C)=NC=C1N2N=C3C(=C2C(C)C)C(C4=CC=C(Cl)C=C4)N(C=5C=C(Cl)C(=O)N(C)C=5)C3=O,0.15352215777287026,0.05426356589147287,0.1494946111561543,0.4594061595791015,0.0069226608004077225,6.417722446407572e-15,1.9589377518729662e-08,0.0044685583319036696,0.25943736683714974
COC(=O)C(NC(=O)NCC1=CC=CC(OC)=C1)C(C)C,0.34870932008900146,0.06804138174397717,0.08662024103431565,0.337932723941741,0.008337282186064594,0.07584414823316435,0.03837406251112715,0.13904535911329322,0.01608353218912194
CC(=O)NC1=CC=C(CC(NC(=O)N2CCC(N3C(=O)[NH1]C4=CC=CC=C43)CC2)C(=O)N5CCC(N6CCCCC6)CC5)C=C1,0.2983501628667047,0.06,0.13438437154296404,0.6744853078008155,4.5738716474265795e-05,0.0,0.0,0.14491481142795073,0.18265796314602667
CC1OC(=O)C2(C(O)C3=NC=CO3)CC(F)(F)C(C)C(C=CC4=CC=C(C5=CC=CC=C5C#N)C=N4)C12,0.0862050608231892,0.07258064516129033,0.10822862548397101,0.46012163283139584,0.006455414482196941,5.1517931584180646e-20,1.1122414656542172e-06,0.08565894649853008,0.3580640037932805
CC=CC=C(CCOCC(COCC1OC2(C)CCC3C(C)CCC4(CC5)C13OO2)CCC6C(C)CCCC4C)C56OO,0.0005240406079469602,0.09352517985611511,0.036418388709863324,0.025681596494609424,1.9790786320100097e-08,0.0,0.0,0.005491260700524485,0.5156175926742875
CCOC1=CC=C2C=C(C3=NN(C4CCCCCC4)C(N)=C3C(N)=O)C=NC2=C1,0.24181040597678718,0.07161148740394328,0.13121781168629693,0.6251029598288556,0.1468849552581854,3.6450317550873016e-11,9.523583535000371e-05,0.14618046699917447,0.22843324534188772
CCON=C1C=C(C#CC2=CC=CC=N2)CCC1F,0.0021320351678679383,0.06977498959044452,0.09361752983857377,0.002847823206740039,0.1414428695552413,3.225629368970428e-06,0.07329537110477033,0.10203139910251335,0.024173293983148592
C[N+1]12CCC(CC1)C(C3=NC(N)=NO3)C2,0.14119456680806514,0.11602387022306428,0.06180642325727469,0.14521817321748298,0.0767081661195074,9.590992617952915e-05,0.0012618889198191478,0.12022180615743033,0.0022288626204596345
COC1=CC=C(S(=O)(=O)N(C)CC(=O)N2CCN(C3=CC=CC=C3)CC2)C=C1,0.24287370301195374,0.05800356981526261,0.15602502842199933,0.33408280212577524,0.4051902077760665,0.008017112150900587,0.0022283602103348515,0.3208444739598739,0.01624161115703875
CC(C)C(NS(=O)(=O)C1=CC=C2C(=C1)OC3=CC=C(N4C=NC=N4)C=C32)C(=O)O,0.5620482599005084,0.04665906358687521,0.13064363361160342,0.5241882200351704,0.13191000986221707,2.2873373120396314e-07,0.16721792780520103,0.005833732982563483,0.04591584052071387
CC(C1=CC(Cl)=CC=C1Cl)S(=O)(=O)C2=CC=CC=[N+1]2[O-1],0.058445604246257214,0.0375,0.1142524093995967,0.12958148152462523,0.15152116723579184,0.0003787449205363658,0.002573793548603784,0.2041241452319315,0.05954833871918171
CC1=CC(C)=C(N2C(=O)NC(=O)C(=CNN3CCCCC3C4=CC=CN=C4)C2=O)C(C)=C1,0.38696939315006385,0.0856777334395622,0.1566479476801452,0.5981911146121005,0.13952072924908943,3.205842771848406e-06,1.0369324464300556e-05,0.3435921354681384,0.10818909563265842
COC1=CC=C(S(=O)(=O)NC(C)C(=O)NC(CC(C)C)C(=O)NC(CCCC[N+1](C)(C)C)C(=O)NC(CO)C(N)=O)C=C1,0.668295219668344,0.04318421453884212,0.07551572254531531,0.5316930842836001,0.006943356394562925,0.0,0.0,0.1420359240202636,0.0003111854404695574
O=[N+1]([O-1])C=CC1=C(N(C2CCOCC2)S(=O)(=O)C3=CC=C)C=C3C=C1,0.4022427840024335,0.07006308517777625,0.1000061734111242,0.6207940265056191,0.29814239699997197,0.014187745071803693,0.14667502647987868,0.10701143416989607,0.06758412185569926
CC(N)C(=O)NC(C1CCCCC1)P(=O)(O)O,0.6227225442881771,0.12776786319599948,0.044589605372591316,0.4493721311685564,0.004518790137537859,1.0754506817093016e-07,0.0010583201770718318,0.008860729650239332,0.0028865209964626785
CNC(=O)ON(C(C)=O)C(=O)NC,0.4986096947157693,0.05921757522613835,0.031823442326082224,0.285609360768937,3.9025606650906315e-05,2.919050297059943e-12,2.3289361763317919e-07,0.00722378539627956,0.0003793226116601383
CC=1N=CSC=1CCN,0.005762640751223495,0.026938622922018266,0.04190262407031393,0.003687381002052552,0.006038487320499915,2.6725695728758073e-08,9.843394366993221e-09,0.06607309814103807,0.0015879728399143382
CC1CCCN1C(=O)C2=CC(C(O)=NCC3=C(F)C=CC=C3Cl)=C4N2CCOC4,0.06300603878822483,0.07766990291262135,0.11979816630947368,0.24073108345706024,0.1551115917935573,1.9983689254101103e-07,0.011257424567530526,0.3535533905932738,0.18117518268998115
COC1=CC=C(C2CC(C3=CC=CC([N+1](=O)[O-1])=C3)=NN2)C=C1,0.22084932799984097,0.04849444837696852,0.12486324088442625,0.425643253514716,0.3841106397986879,0.011289046716325966,0.19028485987108132,0.19687480773953944,0.07567087931488149
CC(N)C(=O)NC1CCN(C2=C(F)C=C3C(=O)C(C(=O)O)=CN(C4CC4)C3=C2F)C1,0.7234092508194852,0.0995037190209989,0.11933769759850177,0.5683870858436004,0.12773809128328942,4.0053328135704385e-06,0.014622411611158624,0.4222494211285681,0.011741639593522655
CNC(CC1=CC=C2C(=C1)OCO2)C(C)(C)C,0.00119493146056524,0.07042253521126761,0.13823270327522744,0.0012170227362457286,0.12041681327044203,7.851135088838324e-07,0.03262645658344452,0.0923832100622619,0.013828729167139361
CCOC1=CC=C(S(=O)(=O)NC)C=C1NC2=NC=NC=3[NH1]C=CC2=3,0.6795250821080393,0.03009135308153002,0.15398887898254016,0.49033327536212973,0.41152744587655077,0.002052184701299209,0.16001414283569332,0.0967954842052806,0.02549130619004413
CC1=NOC(C)=C1C(=O)NCC2COC3=CC=CC=C3O2,0.2882046356147968,0.05832531752829773,0.1194929914188074,0.3069878124446454,0.4491707759470915,0.19619585238531534,0.11538279138525076,0.2716072381275556,0.01972722637248674
C=CC(=O)NC(=O)C=CC1=CC(OC)=C(OC)C(OC)=C1,0.30566129854440655,0.04723501677209464,0.07042952122737638,0.30975276238508603,0.007444747159048058,0.08454053662244793,0.06923236260336957,0.11279995588601383,0.012430642297950439
CC1=NC(NCCN2CCOCC2)=NC(SC3=NN=C4C5=CC=CC=C5N(C)C4=N3)=N1,0.7164776781333823,0.047836487323493986,0.14711515151189689,0.5150952369403805,0.0069226608004077225,0.0003044879604689385,0.0011134733853698198,0.0046978622511125645,0.023973455510818288
CN(CCOC1=CC=C(C(=N)N)C=C1)CCOC2=CC=C(C(=N)N)C=C2,0.719792722300579,0.014071950894605837,0.08397482811922935,0.5875340624634411,0.14842952933312573,1.0900156279214153e-06,0.0037031925040059686,0.2260417893022193,0.017979432383851534
CN1C2=C(C3=CC=CC=C3C1=O)C(O)C4=CC=CC=C42,0.008517546725404947,0.05487386648053275,0.14646940703516156,0.013154271954713836,0.158590052806858,0.00013148273925712303,0.058125837618848236,0.0741716541403189,0.021659469767548907
OCC1OC(C2=NC(C3=CC=CC=N3)=N[NH1]2)C(O)C(O)C1O,0.6941268297866866,0.036145627700751984,0.07646197535676129,0.44834850090105377,0.3346640106136302,3.213437717537289e-29,0.029996779755988443,0.19764235376052372,4.842142878615496e-05
COC(=O)C=CCCCOP(=O)(O)CP(=O)(O)OCC1OC(N2C=NC=3C(=O)[NH1]C(N)=NC=32)C(O)C1O,0.6869586788151466,0.043994134506405984,0.08238694998199383,0.5126512440991163,0.38521045776846913,0.0,1.4971539304392776e-08,0.3090977212369663,0.00028939666320685654
NC(=O)NN=C(CS)CS,0.1426591603338782,0.0,0.012461119656980671,0.10000089934276932,3.33244558302952e-05,1.7201755449021542e-10,2.549874267706904e-10,0.005107987639545629,0.0005599003991772845
CC1CCC=2SC3=C(C=2C1)CN4CC(=O)NC4=N3,0.013204184788291946,0.124237982157989,0.1041315201750935,0.01505482077068834,0.11232097301788405,0.0008506474456745745,0.016698217114089534,0.10943753349629795,0.009354677446926472
N#CCNCC#N,0.06819907701803404,0.0,0.0,0.02961984852081467,1.8001170023860347e-05,6.478175047239735e-14,4.834729422764582e-14,0.003401128757372256,0.00016607944462197183
COC1=CC=C2C(OC3CC4C(=O)NC5(C(=O)NS(=O)(=O)C6CC6)CC5C=CCCCCN(C)C(=O)C4C3)=CC(C7=CC=CC=C7)=NC2=C1,0.1875929056864649,0.07006369426751592,0.14939166722921968,0.6268349248582514,4.253429800776608e-08,0.0,0.0,0.12901750315368526,0.27356515379934965
CC=1N=C2N(C(=O)C=1CCN3CCN(C(=O)C4=NN(C)C=C4Br)CC3)CCCC2,0.3398179580128822,0.06052829640498472,0.12086544009126268,0.3700940529421058,0.1230544973301969,0.0012333391984562145,8.273433549818079e-05,0.3417430630867044,0.011041790273359683
O=C1NCCN1CC#CCN2CCCC2,0.0035453066984494656,0.06195121541733007,0.07544931822417852,0.0029713485919693095,0.07637681180102034,2.4281786908120336e-10,0.00308878801443095,0.005956645373452525,0.0004748944927692295
O=C1C=NN(COCCO)C(=O)[NH1]1,0.5922930975409791,0.02749633406650374,0.08216777476527244,0.3775466298359748,0.0063132357701425465,2.47011526583543e-27,2.44953630675675e-08,0.10457621385367087,1.5854882840467436e-05
O=C(O)C=1OC(C(=O)O)=C(C(=O)O)C=1C(=O)O,0.5496008066452309,0.020060271357125983,0.04575554338059387,0.29589495812958366,0.005522372908143019,1.412226450519825e-25,4.9225704292237006e-11,0.12022180615743033,0.0009783964977353803
CC1=NC(CN2CCCC(N(C)CC3=NC(CC(C)C)=NO3)C2)=NO1,0.44208334783837966,0.11056098464130518,0.08374507439697192,0.48051262871164563,0.2970442628930023,0.005064853796370354,6.035847241714243e-05,0.3563483225498992,0.02716003494169329
CCOC(=O)C1=C(N)OC2=CC(O)=CC=C2C1C3=CC=C(C#N)C=C3,0.5557507932881738,0.03627381250550058,0.12670674265813214,0.5651137940009979,0.5063696835418333,0.0017262782927785468,0.36181376093290035,0.30499714066520933,0.04690337920515336
CC1CCCCC1(CN)CC(=O)O,0.10400769079852686,0.15289415743128765,0.04745455991642284,0.1371043205879075,0.005414080573606293,0.012820384991097663,0.0009733960781614871,0.008004819246703194,0.010410685230945804
CCNC(=O)C1OC(N2C=NC3=C(NCC)N=C(C#CCCCCO)N=C32)C(O)C1O,0.6807225068319147,0.0537847660396387,0.06814343111777403,0.5106816064877584,0.3287979746107146,5.489066168800144e-25,5.822772581830046e-06,0.33567254331867563,0.0005367934140412566
CC(=O)OCCOC(SC(=S1)N=C(C2=CC=C(Br)C=C2C)C(C)(C)CC1=O)(OC(C)=O)C(OC(C)=O)COC(C)=O,0.1990280522854296,0.0537820990044034,0.09608172305924675,0.510121044135611,0.1576071709691449,3.795453699318958e-24,1.3346284971849983e-16,0.12598673214231337,0.20698658179082105
COC1=N[NH1]C2=CC=C(C(=O)N3CCC4(CC3)CC5=CN(C(C)(C)C)N=C5C(=O)N4)C=C12,0.5499939237168726,0.07353953311102011,0.1506041550047857,0.5814436694022549,0.0071342678689959495,7.101864253908334e-06,2.7134999755804856e-06,0.11353006030987174,0.05173329619325059
CCOC(=O)C12CCCC=C1N(CC3=CC=CC=C3)C(=O)C(CC(=O)NCC45CC6CC(CC(C6)C4)C5)C2,0.029650346255548438,0.07244371334390193,0.11054067752987486,0.3240285052123183,4.919252224728717e-08,1.4248624418305692e-28,8.624344817103395e-27,0.1573761143777384,0.4221122699699857
CC12CCC(=O)C=C1NCC3C2CCC4(C)C(C(=O)OC5C6CC7CC(C6)CC5C7)CCC34,0.004901305008438557,0.11574160524576478,0.06118389900042456,0.05587660906956541,3.803370066103137e-12,1.908715502927315e-26,4.582077767529963e-22,0.0065847638660071145,0.25182345465218153
CC1=C(N2CCC3(CCN(C(C)(C)C(O)C4=CC=C5C(=C4C)COC5=O)CC3)C2=O)COC1=O,0.4666869346162653,0.08265771673985413,0.14564381625088382,0.6422355594441469,0.005884590070651832,1.8339444695418146e-07,5.792751478080482e-11,0.11201625843772828,0.06483160130006174
COC1=CC(SC=2[NH1]C3=NC(N)=NC(N)=C3C=2C)=CC(OC)=C1OC,0.5431955103886691,0.03665767306309684,0.10177335330311764,0.3694250778448693,0.375,5.131206616655811e-06,0.1139429724436517,0.06309080366391917,0.04650721373919351
CCCN1C(=O)C=2[NH1]C(C=3C=NN(CC4=CC=CC=C4)C=3)=NC=2N(CCC)C1=O,0.48389003428211824,0.02914820186645445,0.16422211905909395,0.5423182155272817,0.16204655135825619,0.0033683474901506968,0.0035175982422608813,0.005079844242785644,0.053178075451353196
NC(CC(=O)N1CCSC1)CC2=CC=CC=C2C(F)(F)F,0.014421787008643038,0.05420870412307877,0.09563650695950074,0.023654720194238484,0.14429418839867642,0.00046436247771656716,0.08302236278699841,0.10664292230160555,0.015986695329016844
COC1=CC2=C(C(OC)=C1OC)C3=CC=C(O)C(=O)C=C3C(NC(=O)C(F)(F)F)CC2,0.41140520671108655,0.08600659050750613,0.1262078407618969,0.5334935825544582,0.4287464628562721,0.00035928430098447175,0.019746198458719277,0.3151043956244406,0.062359675689961584
COC(=O)C=CC(C(=O)OC)=CC(Cl)=C(NC(C)C1=CC=CC=C1)SC,0.05130368883917785,0.05263157894736842,0.07631757831493757,0.17592640035313906,0.008257327712752782,3.2707850284464093e-07,0.035260854869790255,0.12166468922413157,0.13183129927905887
CN1C=C(C2=NC(C(O)=NC=3C=NN(C)C=3C4CCC(N)C(F)CO4)=CS2)C(C(F)(F)F)=N1,0.35041385687456117,0.08490222577961604,0.10391347791663162,0.5095707188906802,0.11091982495011787,8.106189158363663e-08,0.00825425172993104,0.11314586272644711,0.04258398629957919
COC1=CC(NC2C3=C([NH1]C4=CC=CC=C34)C(C5=CC(OC)=C(O)C(OC)=C5)N6C(=O)OCC26)=CC=C1O,0.14570704029129697,0.06201550387596899,0.1675589668359898,0.5200488776210376,4.990427776640967e-05,6.872102615174822e-20,9.333282689664367e-09,0.0051255409134076755,0.3045705794345528
O=S1(=O)NC(CC2=CC=CC=C2)COC3=CC(N4CCCCC4)=CC=C31,0.056845811944138194,0.04899224452913339,0.14029447488244032,0.1183020036046526,0.13852556155883777,0.00036526364360707345,0.010648981419273429,0.29814239699997197,0.056719768656889435
BCCN(CCCP(=O)(O)O)CC(=O)OCC,0.5304820778559246,0.027777777777777776,0.03268085027479463,0.48011686272546156,4.443260777372693e-05,3.424889553138109e-11,0.0003681907470949345,0.006785564833104635,0.00047733942916651316
CC1=CC=CC(NS(=O)(=O)C2=CC=CC(C(=O)N3CC(C)OC(C)C3)=C2)=C1,0.21602129765924147,0.08333333333333333,0.13771248105855804,0.41454578353680244,0.40038149746391927,0.0009613724187847432,0.008120692384356672,0.3256694736394648,0.0795875678881993
CCC1=NC(CN(C(C)=O)C2CCN(CCC3=CC=NC=C3)C2)=NO1,0.3231447510051864,0.085351750826229,0.11190973621674706,0.40639505934422016,0.3937496154790789,0.023626726850314434,0.005180508216485672,0.3423265984407288,0.017545158345940018
COC1=CC=C2C(=O)N(CC(O)CO)C(C#N)=C(C3=CC=CC(F)=C3)C2=C1,0.6592636967355129,0.03446909937728557,0.12949533493157878,0.5785847689408632,0.3779644730092272,0.03991709432661851,0.330996598345417,0.08857496071628027,0.03211042189365034
O=C(NC1=CC=C(N2CCN(CC(O)(CN3C=NC=N3)C4=CC=C(F)C=C4F)CC2)C(F)=C1)C5=CC=CC=C5F,0.23858568134211483,0.03229000070537508,0.1345345587992625,0.6803636425620617,0.00643735202500529,3.7845518154107635e-09,3.155485463078845e-08,0.004823803894890339,0.06667608042974044
NCC(O)C1=CC=C(O)C(C(=O)O)=C1,0.609268299156156,0.03125,0.07208691319279742,0.5122079573404335,0.0068530845541516314,2.639427527640677e-09,1.1630919798391165e-05,0.09684871241068113,0.0013656318345907667
COC1=CC2=C(C=C1OC(C)C)CC(C)C2=O,0.00254596601702575,0.13636363636363635,0.10443755175254962,0.0033373690959237023,0.13710057299733,2.420113389055186e-06,0.034956968106611495,0.10619764719483066,0.022780806623641896
CN(C)S(=O)(=O)C1=CC(NC2CC(=O)N(C3=CC=C(F)C=C3)C2=O)=CC=C1Cl,0.4502198740967275,0.05715160550714655,0.15080566351250282,0.5387712307001343,0.38778336716474066,0.10693905980376261,0.2667389931273732,0.2553769592276246,0.05100080437080051
COC=CC=CC(C#CC1=CC=C2C(=C1)OC(CN(C)CC(C)CN(C(C)CO)S2)O)=O,0.3938846804011442,0.10542785095615671,0.10879965486912048,0.5561201248270171,0.12829534913572785,1.064098342184078e-05,1.069704076346191e-09,0.12684167254992204,0.04018392913177575
CCCCC(C)(O)CC1=CCC(O)CC(=O)C1CCCCCCCO,0.10501486665942482,0.09480909262799544,0.06689875324040505,0.4859115679914523,0.005481006236486513,3.3306448556877714e-12,6.738053731023752e-14,0.005859922712352554,0.17478419599726164
CN(C)C1CSC(C#N)(C2=CC=CC=C2)SC1,0.0006330061532590819,0.08333333333333334,0.08164965809277261,0.0006615655507772504,0.13064958860561335,1.1210469835279139e-07,0.02152675629390351,0.07704387085741175,0.013224658309987878
CCN1CCCC1CNC(=O)CN2N=C(C3=CC=CC=C3)CN4C(=CC5=CC=CC=C54)C2=O,0.14847607451489306,0.06254526034339274,0.15167335854495903,0.33045636167193254,0.0077028258466340475,2.1519279382586297e-06,9.767967747296109e-08,0.12786410304450593,0.08154884792836055
O=C1C2=NCCCN(CCP(=O)(O)O)C2=C1O,0.6525263886809657,0.0699925636851417,0.08234123447862263,0.48703583568658865,0.09702900802888129,3.727587565076272e-12,0.00011277185941729206,0.005599254188508008,0.0006627163668849615
NC1=NC(N)=C2C(C=CC3=C2N=CN3CC4=CC=CC=C4)=N1,0.6247120451308639,0.0,0.11731318263644203,0.5173091794425455,0.14073081894339956,0.0485600609766866,0.06847377904223996,0.0022460077460967256,0.029205114206859447
CN1C=CN=C1SC2=C(C(=O)O)N3C(=O)C(NC(=O)C(N)C4=CC=CC=C4)C3CC2,0.768411991665348,0.0761904761904762,0.13253076175101555,0.5649230704650815,0.15397522783219367,1.8379997422024657e-09,0.0350705390061554,0.373772500798201,0.0069956852130147055
OCC(CO)NC1=CC=C2C=CC(Cl)=C(Cl)C2=N1,0.12199593057736224,0.018248296715045298,0.08727820494264349,0.1888030012438939,0.13967028522433422,0.03282073316240458,0.0019294281918555978,0.20761369963434992,0.028595596487075072
COC(=O)C1C(C2=CC=CC=C2)CC3CCC1N3CC=CI,0.0005748586275746998,0.10777013435226057,0.09945014678801758,0.00137725797097938,0.408248290463863,1.1099370568719126e-10,0.07264513843635,0.14022874520973783,0.043886817526481665
CC1=NN(C)C(Cl)=C1CNCC2=CC=CN=C2N3CCOCC3,0.05291841583848812,0.06119900613621045,0.12578354826525917,0.06811803826101034,0.36731544334622646,0.010968697501654787,0.04649046550072912,0.28060676663315687,0.01490866741545583
CC(C)=CCCC(C)(O)C1CCC2(C)C1C(O)CC3C4(C)CCC(OC5OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC32C,0.13260941300251894,0.10936965981495177,0.03688197159851128,0.4914373068440506,0.004028903404208659,0.0,0.0,0.006300771324084359,0.21550924928267975
CSCCC(NC(=O)CN1C(=O)C(N(C)C(=O)C(N)CS)N=C(C2=CC=CC=C2)C3=CC=CC=C31)C(=O)O,0.73245421979037,0.042624646216904594,0.11259760557103134,0.6369219782976987,0.4353647708073435,5.5473285524638655e-17,6.019066258967747e-11,0.3877199986918664,0.01020939422459828
CCCCNC1=NC2=CC(N)=CC=C2C(=O)O1,0.4004026322270513,0.026851080677052736,0.11864335773363315,0.4305303383785985,0.1459547055254553,0.1252679039397538,0.010424868470329779,0.2684624220856097,0.023787076355784968
OCC1CC(NC2=NC(NC3=CN=CN=C3)=NC=C2C4=NC5=CC=NC=C5S4)C(O)C1O,0.7649277807567807,0.03917303733717809,0.08271431614879059,0.5280493906148355,0.005270404184897256,2.241973192866409e-18,0.013466940119550007,0.004147675455879871,0.008384090811162861
